customer_tweet_id,customer_text,response_tweet_id,response_text,customer_text_clean
2630073,"@AmazonHelp Basically I wanted to check my background check consent form was received as I got an email saying it wasn't done but the link said it was, for the 3rd party (Amazon Flex) To which support has just replied with copy and paste answers with no relevance. Feedback was left 4 them.",2630071.0,"@742726 We always expect pleasant experiences when you contact us, Matthew! I'm sorry to hear of any trouble. Will you tell us more about how we can help? Please don't include any personal or account specific information. ^CS","Basically I wanted to check my background check consent form was received as I got an email saying it wasn't done but the link said it was, for the 3rd party (Amazon Flex) To which support has just replied with copy and paste answers with no relevance. Feedback was left 4 them."
1525070,"@AmazonHelp This may be easier as a DM. Prime customer, ordered item as a gift. When the item had not arrived by 6pm I checked my Amazon account...",1525069.0,"@139242 I'm so sorry for the poor experience, Steph! We certainly don't want to let you down. What info were we able to provide?^JO","This may be easier as a DM. Prime customer, ordered item as a gift. When the item had not arrived by 6pm I checked my Amazon account..."
1120402,@AmazonHelp order was expected to deliver by 14 October.,1120374.0,"@384330 I'm sorry about the trouble with your order. We'd like to help, kindly share your details here: https://t.co/GIJyeYqKE0 1/2 ^MA",order was expected to deliver by 14 October.
2355235,@AmazonHelp el casillero es el mailbox verdad?,2355234.0,"@680440 Hola, algunos productos cuentan con envío directo fuera de USA, por lo que puedes intentar hacer la compra con tu dirección en Ecuador, si el producto no se puede enviar directo a Ecuador, entonces podrías usar un casillero.",el casillero es el mailbox verdad?
917978,"@AmazonHelp I have spoken to you and your last e mail did not resolve it to my satisfaction so I said I would tweet my dissatisfaction. Until I receive my package, tomorrow was my request as a Prime Member, I shall tweet. #asocalledvaluedamazoncustomerNOT",917977.0,"@337930 Hello, Gary! I'm sorry for the issues with your parcel's delivery! We'd like to take feedback from you and look into available options with you. Please contact us via phone or chat at the following link:  https://t.co/JzP7hlA23B ^MW","I have spoken to you and your last e mail did not resolve it to my satisfaction so I said I would tweet my dissatisfaction. Until I receive my package, tomorrow was my request as a Prime Member, I shall tweet. #asocalledvaluedamazoncustomerNOT"
821152,@AmazonHelp Yep. One week later and the item is still not here,821151.0,"@315595 We'd love to help out in any way we can! Just to clarify, do you have a late order that you've spoken with us about? ^WJ",Yep. One week later and the item is still not here
2592150,@AmazonHelp One--tomorrow by 8 pm.  And another shows a replacement has been ordered when it was shown to be available.  Horrible customer service.,2592149.0,@734121 I'm sorry you haven't received your order yet. We'd like to help! Who is the carrier and what does the latest tracking update show here: https://t.co/w4MTmvy36t? ^MB,One--tomorrow by 8 pm. And another shows a replacement has been ordered when it was shown to be available. Horrible customer service.
1623696,@AmazonHelp I say: “Alexa play songs by blippi” she then says that she is setting up blippi on Pandora,1623695.0,"@497351 I see. What are you saying to Alexa to have her play, and what does she hear? Check this here: https://t.co/dpK1oEwa8Y ^DW",I say: “Alexa play songs by blippi” she then says that she is setting up blippi on Pandora
65787,"@AmazonHelp Already filled yesterday 4th time...how many more times do you want me to fill? 😡
Each and every thing needs to performed or explained atleast 20-30 times for you to understand?",65786.0,"@131048 We haven't received the mail yet. I request you to kindly fill in the details once again through the link provided to you earlier from your registered email ID so that we can work on this right away, without any further delay.
 
Karthika | Amazon Customer Service",Already filled yesterday 4th time...how many more times do you want me to fill? 😡 Each and every thing needs to performed or explained atleast 20-30 times for you to understand?
833428,@AmazonHelp Sorry it's __email__,833427.0,@318463 I'd like to take a closer look into it. Please fill in this form: https://t.co/GIJyeYqKE0 and I'll revert accordingly. ^AB,Sorry it's __email__
937274,@AmazonHelp What should i do now,937273.0,@340472 Setting a Safe Place on the account can be done by following these helpful steps: https://t.co/BcbN6nUizx ^ML,What should i do now
2395819,"@AmazonHelp Moço, eu so quero cancelar esse pedido. Ja que a minha conta tava bloqueada pq ele foi passado no cartão de credito em primeiro lugar? Isso foi um erro de vocês. Numa conta bloqueada eu entendo que nao se faz nada",2395818.0,"@689327 Ananda, é necesário seguir exatamente as instruções enviadas no correio, pela natureza da informação.Uma vez enviado, a equipe responsável irá verificar os dados e no prazo de 24 a 48 úteis você irá receber uma resposta. ^MB","Moço, eu so quero cancelar esse pedido. Ja que a minha conta tava bloqueada pq ele foi passado no cartão de credito em primeiro lugar? Isso foi um erro de vocês. Numa conta bloqueada eu entendo que nao se faz nada"
480367,@AmazonHelp Bei TuneIn kann ich suchen… nur Musik Unlimited geht nicht :(,480366.0,@229166 Hast du es denn nun schon mit einer Deinstallation und erneutem Laden der App probiert? ^MS,Bei TuneIn kann ich suchen… nur Musik Unlimited geht nicht :(
1623685,@AmazonHelp Pourquoi vos collègues s'énèrvent ? 🤔 https://t.co/Jy346fTLDa,1623684.0,"@429585 J'en suis sincèrement navré, je vous invite à contacter notre SAV pour vous proposer une solution : https://t.co/kE3ACN2D0O. ^RA",Pourquoi vos collègues s'énèrvent ? 🤔 https://t.co/Jy346fTLDa
557059,@AmazonHelp That's correct - am sending email atm. But it's not the first time it's happened.,557060.0,"@145286 I'm sorry for the frustration! Just to clarify, you haven't received your item, correct? ^AC",That's correct - am sending email atm. But it's not the first time it's happened.
2144467,@AmazonHelp こんなにもご丁寧にありがとうございます。中の方、夜遅くまでお仕事お疲れ様です。言葉足らずで申し訳ないですが、Amazon及び関係者の皆様にはただただ感謝です✨,2144466.0,@630483 とんでもないことです。こちらこそ、いつもプライムをご利用いただき、ありがとうございます。これからもどうか末永くよろしくお願いいたしますm(*-ω-)m RI,こんなにもご丁寧にありがとうございます。中の方、夜遅くまでお仕事お疲れ様です。言葉足らずで申し訳ないですが、Amazon及び関係者の皆様にはただただ感謝です✨
1225745,@AmazonHelp Ok. Danke! Sieht wirklich täuschend echt aus...,1225744.0,"@407558 Um deine Daten zu schützen, klicke bitte auf keinen Link. Weitere Infos dazu findest du hier: https://t.co/xz7dh9zJlx ^SI",Ok. Danke! Sieht wirklich täuschend echt aus...
2383258,"@AmazonHelp why ur IVRS is faulty so no customr can reach u on phone, Anyway call me urgently my order No. is 407-6618920-5913911. I already lodged my complaint on your link sent by you,",2383257.0,@687014 I'm sorry about the hassle. I have checked we have not received your details. Request you to share your details via the secure link provided. We will look into it. ^SB,"why ur IVRS is faulty so no customr can reach u on phone, Anyway call me urgently my order No. is 407-6618920-5913911. I already lodged my complaint on your link sent by you,"
401580,"@AmazonHelp Ordered Saturday, expected today (next day delivery), may not receive until Thursday!",401579.0,@133240 Oh no! I'm so sorry for the poor delivery experience! Did we miss the date in the confirmation e-mail? Let us know! ^TG,"Ordered Saturday, expected today (next day delivery), may not receive until Thursday!"
219522,"@AmazonHelp @115851 and wat info you want, ask here. 3 months and u r still not sure about the issue, let alone solving it.",219521.0,@168355 You may find the correspondence sent by our team here: https://t.co/DTSNmGldJf . Request you to respond on the same. ^GK,"and wat info you want, ask here. 3 months and u r still not sure about the issue, let alone solving it."
1089201,@AmazonHelp Now I see the subtitles.. Thank you.,1089200.0,@376962 We've forwarded your concern to the internal team to get it reviewed. ^PS,Now I see the subtitles.. Thank you.
398779,@AmazonHelp have already responded back to your email and the response which I have received didn't try to solve the issue,398777.0,@210304 I request you to please respond to the emails sent to you and we will revert back. (2/2)^SF,have already responded back to your email and the response which I have received didn't try to solve the issue
1492711,@AmazonHelp Can’t guarantee delivery today even though I’ve taken a day off to wait for delivery. As for being charged 3 times the money is....,1492708.0,@466644 Sorry to hear about this. Did you contact us directly about this? What was advised? ^PK,Can’t guarantee delivery today even though I’ve taken a day off to wait for delivery. As for being charged 3 times the money is....
